stationid,date,year,month,day,variable,value,station_name,latitude,spei_date
USH00294426,1988-05-31,1988,5,31,spei12mo,0.8442327225157583,JORNADA EXP RANGE,32.6169,May 1988
USH00294426,1988-06-30,1988,6,30,spei12mo,0.5220716184247257,JORNADA EXP RANGE,32.6169,Jun 1988
USH00294426,1988-07-31,1988,7,31,spei12mo,0.9681834938101057,JORNADA EXP RANGE,32.6169,Jul 1988
USH00294426,1988-08-31,1988,8,31,spei12mo,0.804238097413478,JORNADA EXP RANGE,32.6169,Aug 1988
USH00294426,1988-09-30,1988,9,30,spei12mo,0.825920855595776,JORNADA EXP RANGE,32.6169,Sep 1988
USH00294426,1988-10-31,1988,10,31,spei12mo,0.9513782802664751,JORNADA EXP RANGE,32.6169,Oct 1988
USH00294426,1988-11-30,1988,11,30,spei12mo,0.8469915830053938,JORNADA EXP RANGE,32.6169,Nov 1988
USH00294426,1988-12-31,1988,12,31,spei12mo,0.5371850859561166,JORNADA EXP RANGE,32.6169,Dec 1988
USH00294426,1989-01-31,1989,1,31,spei12mo,0.6137359240473164,JORNADA EXP RANGE,32.6169,Jan 1989
USH00294426,1989-02-28,1989,2,28,spei12mo,0.40807804435996103,JORNADA EXP RANGE,32.6169,Feb 1989
USH00294426,1989-03-31,1989,3,31,spei12mo,0.3874483783594957,JORNADA EXP RANGE,32.6169,Mar 1989
USH00294426,1989-04-30,1989,4,30,spei12mo,-0.02307534524762292,JORNADA EXP RANGE,32.6169,Apr 1989
USH00294426,1989-05-31,1989,5,31,spei12mo,-0.10322295036075607,JORNADA EXP RANGE,32.6169,May 1989
USH00294426,1989-06-30,1989,6,30,spei12mo,-0.14985401956421576,JORNADA EXP RANGE,32.6169,Jun 1989
USH00294426,1989-07-31,1989,7,31,spei12mo,-0.5462428668697135,JORNADA EXP RANGE,32.6169,Jul 1989
USH00294426,1989-08-31,1989,8,31,spei12mo,-0.26250011815486346,JORNADA EXP RANGE,32.6169,Aug 1989
USH00294426,1989-09-30,1989,9,30,spei12mo,-0.3647246120043249,JORNADA EXP RANGE,32.6169,Sep 1989
USH00294426,1989-10-31,1989,10,31,spei12mo,-0.2717524911330902,JORNADA EXP RANGE,32.6169,Oct 1989
USH00294426,1989-11-30,1989,11,30,spei12mo,-0.29731586417038103,JORNADA EXP RANGE,32.6169,Nov 1989
USH00294426,1989-12-31,1989,12,31,spei12mo,-0.2836715147080596,JORNADA EXP RANGE,32.6169,Dec 1989
USH00294426,1990-01-31,1990,1,31,spei12mo,-0.355724939253605,JORNADA EXP RANGE,32.6169,Jan 1990
USH00294426,1990-02-28,1990,2,28,spei12mo,-0.35290480718649647,JORNADA EXP RANGE,32.6169,Feb 1990
USH00294426,1990-03-31,1990,3,31,spei12mo,-0.3101975489973531,JORNADA EXP RANGE,32.6169,Mar 1990
USH00294426,1990-04-30,1990,4,30,spei12mo,-0.011713929162587861,JORNADA EXP RANGE,32.6169,Apr 1990
USH00294426,1990-05-31,1990,5,31,spei12mo,0.1624421956713391,JORNADA EXP RANGE,32.6169,May 1990
USH00294426,1990-06-30,1990,6,30,spei12mo,-0.15033834238577073,JORNADA EXP RANGE,32.6169,Jun 1990
USH00294426,1990-07-31,1990,7,31,spei12mo,0.28821911741324935,JORNADA EXP RANGE,32.6169,Jul 1990
USH00294426,1990-08-31,1990,8,31,spei12mo,-0.1548632987243533,JORNADA EXP RANGE,32.6169,Aug 1990
USH00294426,1990-09-30,1990,9,30,spei12mo,0.05698397352355712,JORNADA EXP RANGE,32.6169,Sep 1990
USH00294426,1990-10-31,1990,10,31,spei12mo,0.09717560603713882,JORNADA EXP RANGE,32.6169,Oct 1990
USH00294426,1990-11-30,1990,11,30,spei12mo,0.1953781687707848,JORNADA EXP RANGE,32.6169,Nov 1990
USH00294426,1990-12-31,1990,12,31,spei12mo,0.19185484286597587,JORNADA EXP RANGE,32.6169,Dec 1990
USH00294426,1991-01-31,1991,1,31,spei12mo,0.1804783972402223,JORNADA EXP RANGE,32.6169,Jan 1991
USH00294426,1991-02-28,1991,2,28,spei12mo,0.24869644621520623,JORNADA EXP RANGE,32.6169,Feb 1991
USH00294426,1991-03-31,1991,3,31,spei12mo,0.2728403221123649,JORNADA EXP RANGE,32.6169,Mar 1991
USH00294426,1991-04-30,1991,4,30,spei12mo,0.13004283816793863,JORNADA EXP RANGE,32.6169,Apr 1991
USH00294426,1991-05-31,1991,5,31,spei12mo,-0.001757441442822609,JORNADA EXP RANGE,32.6169,May 1991
USH00294426,1991-06-30,1991,6,30,spei12mo,0.5949295813917483,JORNADA EXP RANGE,32.6169,Jun 1991
USH00294426,1991-07-31,1991,7,31,spei12mo,0.8958669656011525,JORNADA EXP RANGE,32.6169,Jul 1991
USH00294426,1991-08-31,1991,8,31,spei12mo,1.1557728311251927,JORNADA EXP RANGE,32.6169,Aug 1991
USH00294426,1991-09-30,1991,9,30,spei12mo,1.2155672409392189,JORNADA EXP RANGE,32.6169,Sep 1991
USH00294426,1991-10-31,1991,10,31,spei12mo,1.1840003102854841,JORNADA EXP RANGE,32.6169,Oct 1991
USH00294426,1991-11-30,1991,11,30,spei12mo,1.2265141248449452,JORNADA EXP RANGE,32.6169,Nov 1991
USH00294426,1991-12-31,1991,12,31,spei12mo,1.8206910726024959,JORNADA EXP RANGE,32.6169,Dec 1991
USH00294426,1992-01-31,1992,1,31,spei12mo,2.0150832534825835,JORNADA EXP RANGE,32.6169,Jan 1992
USH00294426,1992-02-29,1992,2,29,spei12mo,1.9599042521917982,JORNADA EXP RANGE,32.6169,Feb 1992
USH00294426,1992-03-31,1992,3,31,spei12mo,1.9387786238559002,JORNADA EXP RANGE,32.6169,Mar 1992
USH00294426,1992-04-30,1992,4,30,spei12mo,1.9964905516539277,JORNADA EXP RANGE,32.6169,Apr 1992
USH00294426,1992-05-31,1992,5,31,spei12mo,2.4571313578064142,JORNADA EXP RANGE,32.6169,May 1992
USH00294426,1992-06-30,1992,6,30,spei12mo,2.442800855351758,JORNADA EXP RANGE,32.6169,Jun 1992
USH00294426,1992-07-31,1992,7,31,spei12mo,2.0361639251697734,JORNADA EXP RANGE,32.6169,Jul 1992
USH00294426,1992-08-31,1992,8,31,spei12mo,1.8641893280504442,JORNADA EXP RANGE,32.6169,Aug 1992
USH00294426,1992-09-30,1992,9,30,spei12mo,1.70698659949937,JORNADA EXP RANGE,32.6169,Sep 1992
USH00294426,1992-10-31,1992,10,31,spei12mo,1.799921314182053,JORNADA EXP RANGE,32.6169,Oct 1992
USH00294426,1992-11-30,1992,11,30,spei12mo,1.792286984943997,JORNADA EXP RANGE,32.6169,Nov 1992
USH00294426,1992-12-31,1992,12,31,spei12mo,1.2769917475126429,JORNADA EXP RANGE,32.6169,Dec 1992
USH00294426,1993-01-31,1993,1,31,spei12mo,1.2543344243550947,JORNADA EXP RANGE,32.6169,Jan 1993
USH00294426,1993-02-28,1993,2,28,spei12mo,1.2318775075158757,JORNADA EXP RANGE,32.6169,Feb 1993
USH00294426,1993-03-31,1993,3,31,spei12mo,1.1552755873681266,JORNADA EXP RANGE,32.6169,Mar 1993
USH00294426,1993-04-30,1993,4,30,spei12mo,1.0078000405043757,JORNADA EXP RANGE,32.6169,Apr 1993
USH00294426,1993-05-31,1993,5,31,spei12mo,0.15715753994239604,JORNADA EXP RANGE,32.6169,May 1993
USH00294426,1993-06-30,1993,6,30,spei12mo,0.052847672966444964,JORNADA EXP RANGE,32.6169,Jun 1993
USH00294426,1993-07-31,1993,7,31,spei12mo,0.6086278771988874,JORNADA EXP RANGE,32.6169,Jul 1993
USH00294426,1993-08-31,1993,8,31,spei12mo,0.717338400891139,JORNADA EXP RANGE,32.6169,Aug 1993
USH00294426,1993-09-30,1993,9,30,spei12mo,0.5855915910638811,JORNADA EXP RANGE,32.6169,Sep 1993
USH00294426,1993-10-31,1993,10,31,spei12mo,0.5054569948901713,JORNADA EXP RANGE,32.6169,Oct 1993
USH00294426,1993-11-30,1993,11,30,spei12mo,0.5113733854845568,JORNADA EXP RANGE,32.6169,Nov 1993
USH00294426,1993-12-31,1993,12,31,spei12mo,0.3546167774819999,JORNADA EXP RANGE,32.6169,Dec 1993
USH00294426,1994-01-31,1994,1,31,spei12mo,0.024579894597147045,JORNADA EXP RANGE,32.6169,Jan 1994
USH00294426,1994-02-28,1994,2,28,spei12mo,0.07239946429144735,JORNADA EXP RANGE,32.6169,Feb 1994
USH00294426,1994-03-31,1994,3,31,spei12mo,0.0217181768694373,JORNADA EXP RANGE,32.6169,Mar 1994
USH00294426,1994-04-30,1994,4,30,spei12mo,0.0062721167282371445,JORNADA EXP RANGE,32.6169,Apr 1994
USH00294426,1994-05-31,1994,5,31,spei12mo,-0.054244857332762714,JORNADA EXP RANGE,32.6169,May 1994
USH00294426,1994-06-30,1994,6,30,spei12mo,-0.4169472729543443,JORNADA EXP RANGE,32.6169,Jun 1994
USH00294426,1994-07-31,1994,7,31,spei12mo,-0.9672027795363437,JORNADA EXP RANGE,32.6169,Jul 1994
USH00294426,1994-08-31,1994,8,31,spei12mo,-1.338169658888092,JORNADA EXP RANGE,32.6169,Aug 1994
USH00294426,1994-09-30,1994,9,30,spei12mo,-1.2948173320398675,JORNADA EXP RANGE,32.6169,Sep 1994
USH00294426,1994-10-31,1994,10,31,spei12mo,-1.3613221355094698,JORNADA EXP RANGE,32.6169,Oct 1994
USH00294426,1994-11-30,1994,11,30,spei12mo,-1.14070346790308,JORNADA EXP RANGE,32.6169,Nov 1994
USH00294426,1994-12-31,1994,12,31,spei12mo,-1.2636028162978332,JORNADA EXP RANGE,32.6169,Dec 1994
USH00294426,1995-01-31,1995,1,31,spei12mo,-1.1258588421709554,JORNADA EXP RANGE,32.6169,Jan 1995
USH00294426,1995-02-28,1995,2,28,spei12mo,-1.2166257357453116,JORNADA EXP RANGE,32.6169,Feb 1995
USH00294426,1995-03-31,1995,3,31,spei12mo,-1.2680408496330204,JORNADA EXP RANGE,32.6169,Mar 1995
USH00294426,1995-04-30,1995,4,30,spei12mo,-1.161180899485965,JORNADA EXP RANGE,32.6169,Apr 1995
USH00294426,1995-05-31,1995,5,31,spei12mo,-1.1237223313377713,JORNADA EXP RANGE,32.6169,May 1995
USH00294426,1995-06-30,1995,6,30,spei12mo,-0.9358680532587494,JORNADA EXP RANGE,32.6169,Jun 1995
USH00294426,1995-07-31,1995,7,31,spei12mo,-1.016714456620878,JORNADA EXP RANGE,32.6169,Jul 1995
USH00294426,1995-08-31,1995,8,31,spei12mo,-0.6132360595853105,JORNADA EXP RANGE,32.6169,Aug 1995
USH00294426,1995-09-30,1995,9,30,spei12mo,-0.3038968002634065,JORNADA EXP RANGE,32.6169,Sep 1995
USH00294426,1995-10-31,1995,10,31,spei12mo,-0.525644402570397,JORNADA EXP RANGE,32.6169,Oct 1995
USH00294426,1995-11-30,1995,11,30,spei12mo,-0.941503201060072,JORNADA EXP RANGE,32.6169,Nov 1995
USH00294426,1995-12-31,1995,12,31,spei12mo,-0.9817096188013757,JORNADA EXP RANGE,32.6169,Dec 1995
USH00294426,1996-01-31,1996,1,31,spei12mo,-1.200816765145194,JORNADA EXP RANGE,32.6169,Jan 1996
USH00294426,1996-02-29,1996,2,29,spei12mo,-1.2702005266338774,JORNADA EXP RANGE,32.6169,Feb 1996
USH00294426,1996-03-31,1996,3,31,spei12mo,-1.1872991063141995,JORNADA EXP RANGE,32.6169,Mar 1996
USH00294426,1996-04-30,1996,4,30,spei12mo,-1.1389835752562523,JORNADA EXP RANGE,32.6169,Apr 1996
USH00294426,1996-05-31,1996,5,31,spei12mo,-1.3545552039743476,JORNADA EXP RANGE,32.6169,May 1996
USH00294426,1996-06-30,1996,6,30,spei12mo,-1.267368792493148,JORNADA EXP RANGE,32.6169,Jun 1996
USH00294426,1996-07-31,1996,7,31,spei12mo,-0.8874998486370005,JORNADA EXP RANGE,32.6169,Jul 1996
USH00294426,1996-08-31,1996,8,31,spei12mo,-0.9041267235775162,JORNADA EXP RANGE,32.6169,Aug 1996
USH00294426,1996-09-30,1996,9,30,spei12mo,-0.198234025538023,JORNADA EXP RANGE,32.6169,Sep 1996
USH00294426,1996-10-31,1996,10,31,spei12mo,0.03324983124047862,JORNADA EXP RANGE,32.6169,Oct 1996
USH00294426,1996-11-30,1996,11,30,spei12mo,0.015481475931483895,JORNADA EXP RANGE,32.6169,Nov 1996
USH00294426,1996-12-31,1996,12,31,spei12mo,0.04118241102120964,JORNADA EXP RANGE,32.6169,Dec 1996
USH00294426,1997-01-31,1997,1,31,spei12mo,0.25526985638568744,JORNADA EXP RANGE,32.6169,Jan 1997
USH00294426,1997-02-28,1997,2,28,spei12mo,0.6052672427805982,JORNADA EXP RANGE,32.6169,Feb 1997
USH00294426,1997-03-31,1997,3,31,spei12mo,0.608287550370543,JORNADA EXP RANGE,32.6169,Mar 1997
USH00294426,1997-04-30,1997,4,30,spei12mo,0.5834441598056145,JORNADA EXP RANGE,32.6169,Apr 1997
USH00294426,1997-05-31,1997,5,31,spei12mo,1.0263996418094667,JORNADA EXP RANGE,32.6169,May 1997
USH00294426,1997-06-30,1997,6,30,spei12mo,1.3470194275633853,JORNADA EXP RANGE,32.6169,Jun 1997
USH00294426,1997-07-31,1997,7,31,spei12mo,1.8491032945714498,JORNADA EXP RANGE,32.6169,Jul 1997
USH00294426,1997-08-31,1997,8,31,spei12mo,1.679699966989531,JORNADA EXP RANGE,32.6169,Aug 1997
USH00294426,1997-09-30,1997,9,30,spei12mo,0.9075181854782364,JORNADA EXP RANGE,32.6169,Sep 1997
USH00294426,1997-10-31,1997,10,31,spei12mo,0.8973311177871491,JORNADA EXP RANGE,32.6169,Oct 1997
USH00294426,1997-11-30,1997,11,30,spei12mo,1.0240795319226048,JORNADA EXP RANGE,32.6169,Nov 1997
USH00294426,1997-12-31,1997,12,31,spei12mo,1.3414800211348894,JORNADA EXP RANGE,32.6169,Dec 1997
USH00294426,1998-01-31,1998,1,31,spei12mo,1.1645822088291546,JORNADA EXP RANGE,32.6169,Jan 1998
USH00294426,1998-02-28,1998,2,28,spei12mo,1.0324222369009248,JORNADA EXP RANGE,32.6169,Feb 1998
USH00294426,1998-03-31,1998,3,31,spei12mo,1.1314731868730514,JORNADA EXP RANGE,32.6169,Mar 1998
USH00294426,1998-04-30,1998,4,30,spei12mo,1.164577985600594,JORNADA EXP RANGE,32.6169,Apr 1998
USH00294426,1998-05-31,1998,5,31,spei12mo,0.8962645231100834,JORNADA EXP RANGE,32.6169,May 1998
USH00294426,1998-06-30,1998,6,30,spei12mo,0.5457447082944229,JORNADA EXP RANGE,32.6169,Jun 1998
USH00294426,1998-07-31,1998,7,31,spei12mo,-0.3931353352674523,JORNADA EXP RANGE,32.6169,Jul 1998
USH00294426,1998-08-31,1998,8,31,spei12mo,-0.49628855110797937,JORNADA EXP RANGE,32.6169,Aug 1998
USH00294426,1998-09-30,1998,9,30,spei12mo,-0.7679412739455769,JORNADA EXP RANGE,32.6169,Sep 1998
USH00294426,1998-10-31,1998,10,31,spei12mo,-0.3141412412705565,JORNADA EXP RANGE,32.6169,Oct 1998
USH00294426,1998-11-30,1998,11,30,spei12mo,-0.4054307110697148,JORNADA EXP RANGE,32.6169,Nov 1998
USH00294426,1998-12-31,1998,12,31,spei12mo,-0.7433774293239332,JORNADA EXP RANGE,32.6169,Dec 1998
USH00294426,1999-01-31,1999,1,31,spei12mo,-0.7437765310540007,JORNADA EXP RANGE,32.6169,Jan 1999
USH00294426,1999-02-28,1999,2,28,spei12mo,-0.8997014341290773,JORNADA EXP RANGE,32.6169,Feb 1999
USH00294426,1999-03-31,1999,3,31,spei12mo,-0.949515325209481,JORNADA EXP RANGE,32.6169,Mar 1999
USH00294426,1999-04-30,1999,4,30,spei12mo,-1.0374860414863716,JORNADA EXP RANGE,32.6169,Apr 1999
USH00294426,1999-05-31,1999,5,31,spei12mo,-1.0069180263996245,JORNADA EXP RANGE,32.6169,May 1999
USH00294426,1999-06-30,1999,6,30,spei12mo,-0.5569149642422251,JORNADA EXP RANGE,32.6169,Jun 1999
USH00294426,1999-07-31,1999,7,31,spei12mo,-0.6962947940680341,JORNADA EXP RANGE,32.6169,Jul 1999
USH00294426,1999-08-31,1999,8,31,spei12mo,0.06961664613536384,JORNADA EXP RANGE,32.6169,Aug 1999
USH00294426,1999-09-30,1999,9,30,spei12mo,0.6413852120942576,JORNADA EXP RANGE,32.6169,Sep 1999
USH00294426,1999-10-31,1999,10,31,spei12mo,0.39706422563428867,JORNADA EXP RANGE,32.6169,Oct 1999
USH00294426,1999-11-30,1999,11,30,spei12mo,0.19940801392564886,JORNADA EXP RANGE,32.6169,Nov 1999
USH00294426,1999-12-31,1999,12,31,spei12mo,0.3402473318561761,JORNADA EXP RANGE,32.6169,Dec 1999
USH00294426,2000-01-31,2000,1,31,spei12mo,0.25908463476713456,JORNADA EXP RANGE,32.6169,Jan 2000
USH00294426,2000-02-29,2000,2,29,spei12mo,0.23155515323521203,JORNADA EXP RANGE,32.6169,Feb 2000
USH00294426,2000-03-31,2000,3,31,spei12mo,0.2018402049876216,JORNADA EXP RANGE,32.6169,Mar 2000
USH00294426,2000-04-30,2000,4,30,spei12mo,0.001815180636427118,JORNADA EXP RANGE,32.6169,Apr 2000
USH00294426,2000-05-31,2000,5,31,spei12mo,-0.2114354491187016,JORNADA EXP RANGE,32.6169,May 2000
USH00294426,2000-06-30,2000,6,30,spei12mo,0.2327701605725841,JORNADA EXP RANGE,32.6169,Jun 2000
USH00294426,2000-07-31,2000,7,31,spei12mo,0.3132750825579594,JORNADA EXP RANGE,32.6169,Jul 2000
USH00294426,2000-08-31,2000,8,31,spei12mo,-0.47937016547811906,JORNADA EXP RANGE,32.6169,Aug 2000
USH00294426,2000-09-30,2000,9,30,spei12mo,-0.9784390362953619,JORNADA EXP RANGE,32.6169,Sep 2000
USH00294426,2000-10-31,2000,10,31,spei12mo,-0.5860573829430165,JORNADA EXP RANGE,32.6169,Oct 2000
USH00294426,2000-11-30,2000,11,30,spei12mo,-0.05987920356730768,JORNADA EXP RANGE,32.6169,Nov 2000
USH00294426,2000-12-31,2000,12,31,spei12mo,-0.18342600616421015,JORNADA EXP RANGE,32.6169,Dec 2000
USH00294426,2001-01-31,2001,1,31,spei12mo,0.0969727022577446,JORNADA EXP RANGE,32.6169,Jan 2001
USH00294426,2001-02-28,2001,2,28,spei12mo,0.2930365425341925,JORNADA EXP RANGE,32.6169,Feb 2001
USH00294426,2001-03-31,2001,3,31,spei12mo,0.25280221826529375,JORNADA EXP RANGE,32.6169,Mar 2001
USH00294426,2001-04-30,2001,4,30,spei12mo,0.38937260773105054,JORNADA EXP RANGE,32.6169,Apr 2001
USH00294426,2001-05-31,2001,5,31,spei12mo,0.5611852726589995,JORNADA EXP RANGE,32.6169,May 2001
USH00294426,2001-06-30,2001,6,30,spei12mo,-0.5294672023290204,JORNADA EXP RANGE,32.6169,Jun 2001
USH00294426,2001-07-31,2001,7,31,spei12mo,-0.9556944728077793,JORNADA EXP RANGE,32.6169,Jul 2001
USH00294426,2001-08-31,2001,8,31,spei12mo,-0.9430132766593148,JORNADA EXP RANGE,32.6169,Aug 2001
USH00294426,2001-09-30,2001,9,30,spei12mo,-0.16721558079629356,JORNADA EXP RANGE,32.6169,Sep 2001
USH00294426,2001-10-31,2001,10,31,spei12mo,-0.9141641980301058,JORNADA EXP RANGE,32.6169,Oct 2001
USH00294426,2001-11-30,2001,11,30,spei12mo,-1.3498407056758026,JORNADA EXP RANGE,32.6169,Nov 2001
USH00294426,2001-12-31,2001,12,31,spei12mo,-1.3059290147003424,JORNADA EXP RANGE,32.6169,Dec 2001
USH00294426,2002-01-31,2002,1,31,spei12mo,-1.4645074375919234,JORNADA EXP RANGE,32.6169,Jan 2002
USH00294426,2002-02-28,2002,2,28,spei12mo,-1.3577958737605513,JORNADA EXP RANGE,32.6169,Feb 2002
USH00294426,2002-03-31,2002,3,31,spei12mo,-1.3550962528918284,JORNADA EXP RANGE,32.6169,Mar 2002
USH00294426,2002-04-30,2002,4,30,spei12mo,-1.5043199115367167,JORNADA EXP RANGE,32.6169,Apr 2002
USH00294426,2002-05-31,2002,5,31,spei12mo,-1.4663406882979217,JORNADA EXP RANGE,32.6169,May 2002
USH00294426,2002-06-30,2002,6,30,spei12mo,-1.6199521247022588,JORNADA EXP RANGE,32.6169,Jun 2002
USH00294426,2002-07-31,2002,7,31,spei12mo,-0.6363519059492759,JORNADA EXP RANGE,32.6169,Jul 2002
USH00294426,2002-08-31,2002,8,31,spei12mo,-0.8084239715346543,JORNADA EXP RANGE,32.6169,Aug 2002
USH00294426,2002-09-30,2002,9,30,spei12mo,-1.3544658774927882,JORNADA EXP RANGE,32.6169,Sep 2002
USH00294426,2002-10-31,2002,10,31,spei12mo,-1.0342488776951415,JORNADA EXP RANGE,32.6169,Oct 2002
USH00294426,2002-11-30,2002,11,30,spei12mo,-0.9411369578916498,JORNADA EXP RANGE,32.6169,Nov 2002
USH00294426,2002-12-31,2002,12,31,spei12mo,-0.5771510546309669,JORNADA EXP RANGE,32.6169,Dec 2002
USH00294426,2003-01-31,2003,1,31,spei12mo,-0.7163433005949148,JORNADA EXP RANGE,32.6169,Jan 2003
USH00294426,2003-02-28,2003,2,28,spei12mo,-0.5729413645379607,JORNADA EXP RANGE,32.6169,Feb 2003
USH00294426,2003-03-31,2003,3,31,spei12mo,-0.5344746235234075,JORNADA EXP RANGE,32.6169,Mar 2003
USH00294426,2003-04-30,2003,4,30,spei12mo,-0.2260323169679071,JORNADA EXP RANGE,32.6169,Apr 2003
USH00294426,2003-05-31,2003,5,31,spei12mo,-0.30179571220040513,JORNADA EXP RANGE,32.6169,May 2003
USH00294426,2003-06-30,2003,6,30,spei12mo,-0.022513594344709665,JORNADA EXP RANGE,32.6169,Jun 2003
USH00294426,2003-07-31,2003,7,31,spei12mo,-1.103127702050321,JORNADA EXP RANGE,32.6169,Jul 2003
USH00294426,2003-08-31,2003,8,31,spei12mo,-1.3695987876549616,JORNADA EXP RANGE,32.6169,Aug 2003
USH00294426,2003-09-30,2003,9,30,spei12mo,-1.444353512947221,JORNADA EXP RANGE,32.6169,Sep 2003
USH00294426,2003-10-31,2003,10,31,spei12mo,-1.804256859902178,JORNADA EXP RANGE,32.6169,Oct 2003
USH00294426,2003-11-30,2003,11,30,spei12mo,-1.7193202856328764,JORNADA EXP RANGE,32.6169,Nov 2003
USH00294426,2003-12-31,2003,12,31,spei12mo,-2.085723820303629,JORNADA EXP RANGE,32.6169,Dec 2003
USH00294426,2004-01-31,2004,1,31,spei12mo,-2.0449025985797404,JORNADA EXP RANGE,32.6169,Jan 2004
USH00294426,2004-02-29,2004,2,29,spei12mo,-2.2236115759667254,JORNADA EXP RANGE,32.6169,Feb 2004
USH00294426,2004-03-31,2004,3,31,spei12mo,-2.08276544415379,JORNADA EXP RANGE,32.6169,Mar 2004
USH00294426,2004-04-30,2004,4,30,spei12mo,-2.091508457661346,JORNADA EXP RANGE,32.6169,Apr 2004
USH00294426,2004-05-31,2004,5,31,spei12mo,-2.059429755622187,JORNADA EXP RANGE,32.6169,May 2004
USH00294426,2004-06-30,2004,6,30,spei12mo,-1.685609619949901,JORNADA EXP RANGE,32.6169,Jun 2004
USH00294426,2004-07-31,2004,7,31,spei12mo,-1.1710030183479228,JORNADA EXP RANGE,32.6169,Jul 2004
USH00294426,2004-08-31,2004,8,31,spei12mo,-0.7508222290513299,JORNADA EXP RANGE,32.6169,Aug 2004
USH00294426,2004-09-30,2004,9,30,spei12mo,-0.08923291280933919,JORNADA EXP RANGE,32.6169,Sep 2004
USH00294426,2004-10-31,2004,10,31,spei12mo,0.1799626992345473,JORNADA EXP RANGE,32.6169,Oct 2004
USH00294426,2004-11-30,2004,11,30,spei12mo,0.5185758022354393,JORNADA EXP RANGE,32.6169,Nov 2004
USH00294426,2004-12-31,2004,12,31,spei12mo,0.6997882532885676,JORNADA EXP RANGE,32.6169,Dec 2004
USH00294426,2005-01-31,2005,1,31,spei12mo,0.5867013510437251,JORNADA EXP RANGE,32.6169,Jan 2005
USH00294426,2005-02-28,2005,2,28,spei12mo,0.9748342981432251,JORNADA EXP RANGE,32.6169,Feb 2005
USH00294426,2005-03-31,2005,3,31,spei12mo,0.8317053325963233,JORNADA EXP RANGE,32.6169,Mar 2005
USH00294426,2005-04-30,2005,4,30,spei12mo,0.8379876457322454,JORNADA EXP RANGE,32.6169,Apr 2005
USH00294426,2005-05-31,2005,5,31,spei12mo,1.0960547170936321,JORNADA EXP RANGE,32.6169,May 2005
USH00294426,2005-06-30,2005,6,30,spei12mo,0.5981809342294433,JORNADA EXP RANGE,32.6169,Jun 2005
USH00294426,2005-07-31,2005,7,31,spei12mo,0.10308907946840594,JORNADA EXP RANGE,32.6169,Jul 2005
USH00294426,2005-08-31,2005,8,31,spei12mo,-0.41866674208163496,JORNADA EXP RANGE,32.6169,Aug 2005
USH00294426,2005-09-30,2005,9,30,spei12mo,-0.8657383566321593,JORNADA EXP RANGE,32.6169,Sep 2005
USH00294426,2005-10-31,2005,10,31,spei12mo,-0.9062733600006303,JORNADA EXP RANGE,32.6169,Oct 2005
USH00294426,2005-11-30,2005,11,30,spei12mo,-1.3667661890607643,JORNADA EXP RANGE,32.6169,Nov 2005
USH00294426,2005-12-31,2005,12,31,spei12mo,-1.5519633946942852,JORNADA EXP RANGE,32.6169,Dec 2005
USH00294426,2006-01-31,2006,1,31,spei12mo,-1.549813313537963,JORNADA EXP RANGE,32.6169,Jan 2006
USH00294426,2006-02-28,2006,2,28,spei12mo,-1.9662848213224189,JORNADA EXP RANGE,32.6169,Feb 2006
USH00294426,2006-03-31,2006,3,31,spei12mo,-1.9821132867146827,JORNADA EXP RANGE,32.6169,Mar 2006
USH00294426,2006-04-30,2006,4,30,spei12mo,-2.011319223535539,JORNADA EXP RANGE,32.6169,Apr 2006
USH00294426,2006-05-31,2006,5,31,spei12mo,-2.1601429162108037,JORNADA EXP RANGE,32.6169,May 2006
USH00294426,2006-06-30,2006,6,30,spei12mo,-2.1816146701580434,JORNADA EXP RANGE,32.6169,Jun 2006
USH00294426,2006-07-31,2006,7,31,spei12mo,-2.03841198266018,JORNADA EXP RANGE,32.6169,Jul 2006
USH00294426,2006-08-31,2006,8,31,spei12mo,-0.7721364402076435,JORNADA EXP RANGE,32.6169,Aug 2006
USH00294426,2006-09-30,2006,9,30,spei12mo,-0.5235135792033732,JORNADA EXP RANGE,32.6169,Sep 2006
USH00294426,2006-10-31,2006,10,31,spei12mo,0.17939373412345563,JORNADA EXP RANGE,32.6169,Oct 2006
USH00294426,2006-11-30,2006,11,30,spei12mo,0.12966768346976792,JORNADA EXP RANGE,32.6169,Nov 2006
USH00294426,2006-12-31,2006,12,31,spei12mo,0.25873632475360925,JORNADA EXP RANGE,32.6169,Dec 2006
USH00294426,2007-01-31,2007,1,31,spei12mo,0.43408386861778175,JORNADA EXP RANGE,32.6169,Jan 2007
USH00294426,2007-02-28,2007,2,28,spei12mo,0.5249506077777254,JORNADA EXP RANGE,32.6169,Feb 2007
USH00294426,2007-03-31,2007,3,31,spei12mo,0.5419609772783937,JORNADA EXP RANGE,32.6169,Mar 2007
USH00294426,2007-04-30,2007,4,30,spei12mo,0.6451276268134392,JORNADA EXP RANGE,32.6169,Apr 2007
USH00294426,2007-05-31,2007,5,31,spei12mo,0.9950145623098084,JORNADA EXP RANGE,32.6169,May 2007
USH00294426,2007-06-30,2007,6,30,spei12mo,1.1696549029208834,JORNADA EXP RANGE,32.6169,Jun 2007
USH00294426,2007-07-31,2007,7,31,spei12mo,1.5576006452631956,JORNADA EXP RANGE,32.6169,Jul 2007
USH00294426,2007-08-31,2007,8,31,spei12mo,0.5978888115700396,JORNADA EXP RANGE,32.6169,Aug 2007
